Parent;Minutes;week;date;time_start;time_end;duration;listed_title;top_category;listed_location;listed_project_officer;detail_category;notes;id
Trump;105;4;30.11.2018;1899-12-30 18:15:00;30.12.1899 20:00:00;30.12.1899 01:45:00;G20 Leaders' dinner;event;Buenos Aires, Argentina;Ambassador John Bolton;g20_dinner;;162
Trump;5;4;30.11.2018;1899-12-30 20:05:00;30.12.1899 20:10:00;30.12.1899 00:05:00;Depart Teatro Colón en route RON Location;travel;;;international_travel;;163
Trump;180;5;03.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;164
Trump;30;5;03.12.2018;1899-12-30 11:00:00;30.12.1899 11:30:00;30.12.1899 00:30:00;Meeting with the chief of staff;meeting;Oval office;;cos_meeting;;165
Trump;30;5;03.12.2018;1899-12-30 11:30:00;30.12.1899 12:00:00;30.12.1899 00:30:00;Intelligence briefing;meeting;Oval office;Ambassador John Bolton;intel_briefing;;166
Trump;30;5;03.12.2018;1899-12-30 12:00:00;30.12.1899 12:30:00;30.12.1899 00:30:00;Executive time;executive_time;Oval office;;executive_time;;167
Trump;60;5;03.12.2018;1899-12-30 12:30:00;30.12.1899 13:30:00;30.12.1899 01:00:00;Lunch;lunch;Private dining room;;solo_lunch;;168
Trump;15;5;03.12.2018;1899-12-30 13:30:00;30.12.1899 13:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;169
Trump;30;5;03.12.2018;1899-12-30 13:45:00;30.12.1899 14:15:00;30.12.1899 00:30:00;Meeting with the secretary of housing and urban development;meeting;Oval office;William McGinley;hud_sec_meeting;;170
Trump;30;5;03.12.2018;1899-12-30 14:15:00;30.12.1899 14:45:00;30.12.1899 00:30:00;Executive time;executive_time;Oval office;;executive_time;;171
Trump;15;5;03.12.2018;1899-12-30 14:45:00;30.12.1899 15:00:00;30.12.1899 00:15:00;Meeting with the press secretary;meeting;Oval office;Sarah Sanders;press_sec_meeting;;172
Trump;30;5;03.12.2018;1899-12-30 15:00:00;30.12.1899 15:30:00;30.12.1899 00:30:00;Media interview;event;Oval office;Sarah Sanders;media_interview;;173
Trump;30;5;03.12.2018;1899-12-30 15:30:00;30.12.1899 16:00:00;30.12.1899 00:30:00;Executive time;executive_time;Oval office;;executive_time;;174
Trump;45;5;03.12.2018;1899-12-30 16:00:00;30.12.1899 16:45:00;30.12.1899 00:45:00;Policy time;meeting;Oval office;Christopher Liddell;policy_time;;175
Trump;15;5;03.12.2018;1899-12-30 16:45:00;30.12.1899 17:00:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;176
Trump;180;5;04.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;177
Trump;30;5;04.12.2018;1899-12-30 11:00:00;30.12.1899 11:30:00;30.12.1899 00:30:00;Meeting with the chief of staff;meeting;Oval office;;cos_meeting;;178
Trump;30;5;04.12.2018;1899-12-30 11:30:00;30.12.1899 12:00:00;30.12.1899 00:30:00;Policy time;meeting;Oval office;Nick Ayers;policy_time;;179
Trump;15;5;04.12.2018;1899-12-30 12:00:00;30.12.1899 12:15:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;180
Trump;60;5;04.12.2018;1899-12-30 12:15:00;30.12.1899 13:15:00;30.12.1899 01:00:00;Lunch;lunch;Private dining room;;solo_lunch;;181
Trump;45;5;04.12.2018;1899-12-30 13:15:00;30.12.1899 14:00:00;30.12.1899 00:45:00;Executive time;executive_time;Oval office;;executive_time;;182
Trump;30;5;04.12.2018;1899-12-30 14:00:00;30.12.1899 14:30:00;30.12.1899 00:30:00;Policy time;meeting;Oval office;Director Mick Mulvaney;policy_time;First Lady will travel;183
Trump;60;5;04.12.2018;1899-12-30 14:30:00;30.12.1899 15:30:00;30.12.1899 01:00:00;Executive time;executive_time;Oval office;;executive_time;;184
Trump;15;5;04.12.2018;1899-12-30 15:30:00;30.12.1899 15:45:00;30.12.1899 00:15:00;Signing of S.140, The Frank Lobiondo Coast Guard authorization act of 2018;event;Oval office;Shahira Knight, Derek Lyons;bill_signing;;185
Trump;75;5;04.12.2018;1899-12-30 15:45:00;30.12.1899 17:00:00;30.12.1899 01:15:00;Executive time;executive_time;Oval office;;executive_time;;186
Trump;135;5;05.12.2018;1899-12-30 08:00:00;30.12.1899 10:15:00;30.12.1899 02:15:00;Executive time;executive_time;Oval office;;executive_time;;187
Trump;15;5;05.12.2018;1899-12-30 10:15:00;30.12.1899 10:30:00;30.12.1899 00:15:00;Depart the White House en route Washington National Cathedral;travel;;;domestic_travel;First Lady will travel;188
Trump;90;5;05.12.2018;1899-12-30 11:00:00;30.12.1899 12:30:00;30.12.1899 01:30:00;State funeral service of president George H.W. Bush;event;Washington, DC;Lindsay Reynolds;funeral;;189
Trump;15;5;05.12.2018;1899-12-30 12:35:00;30.12.1899 12:50:00;30.12.1899 00:15:00;Depart Washington National Cathedral en route The White House;travel;;;domestic_travel;;190
Trump;295;5;05.12.2018;1899-12-30 12:55:00;30.12.1899 17:50:00;30.12.1899 04:55:00;Executive time;executive_time;Oval office;;executive_time;;191
Trump;180;5;06.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;192
Trump;30;5;06.12.2018;1899-12-30 11:30:00;30.12.1899 12:00:00;30.12.1899 00:30:00;Meeting with the chief of staff;meeting;Oval office;;cos_meeting;;193
Trump;30;5;06.12.2018;1899-12-30 12:00:00;30.12.1899 12:30:00;30.12.1899 00:30:00;Executive time;executive_time;Oval office;;executive_time;;194
Trump;60;5;06.12.2018;1899-12-30 12:30:00;30.12.1899 13:30:00;30.12.1899 01:00:00;Lunch with the Secreatry of Education;lunch;Private dining room;William McGinley;sec_ed_lunch;;195
Trump;15;5;06.12.2018;1899-12-30 13:30:00;30.12.1899 13:45:00;30.12.1899 00:15:00;Meeting with presidential personnel;meeting;Oval office;John DeStefano;personnel_meeting;;196
Trump;15;5;06.12.2018;1899-12-30 13:45:00;30.12.1899 14:00:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;197
Trump;45;5;06.12.2018;1899-12-30 14:00:00;30.12.1899 14:45:00;30.12.1899 00:45:00;Policy time;meeting;Oval office;Christopher Liddell;policy_time;;198
Trump;15;5;06.12.2018;1899-12-30 14:45:00;30.12.1899 15:00:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;199
Trump;30;5;06.12.2018;1899-12-30 15:00:00;30.12.1899 15:30:00;30.12.1899 00:30:00;Meeting with the secretary of state;meeting;Oval office;William McGinley;sec_state_meeting;;200
Trump;30;5;06.12.2018;1899-12-30 15:30:00;30.12.1899 16:00:00;30.12.1899 00:30:00;Executive time;executive_time;Oval office;;executive_time;;201
Trump;30;5;06.12.2018;1899-12-30 16:00:00;30.12.1899 16:30:00;30.12.1899 00:30:00;Remarks at Hanukkah reception;event;East Room;Lindsay Reynolds;hanukkah_remarks;;202
Trump;210;5;06.12.2018;1899-12-30 16:30:00;30.12.1899 20:00:00;30.12.1899 03:30:00;Executive time;executive_time;Oval office;;executive_time;;203
Trump;30;5;06.12.2018;1899-12-30 20:00:00;30.12.1899 20:30:00;30.12.1899 00:30:00;Remarks at Hanukkah reception;event;East Room;Lindsay Reynolds;hanukkah_remarks;;204
Trump;60;5;07.12.2018;1899-12-30 08:00:00;30.12.1899 09:00:00;30.12.1899 01:00:00;Executive time;executive_time;;;executive_time;;205
Trump;10;5;07.12.2018;1899-12-30 09:00:00;30.12.1899 09:10:00;30.12.1899 00:10:00;Depart the white house en route joint Base Andrews;travel;;;domestic_travel;;206
Trump;155;5;07.12.2018;1899-12-30 09:20:00;30.12.1899 11:55:00;30.12.1899 02:35:00;Depart Washington, DC en route Kansas City, MO;travel;;;domestic_travel;;207
Trump;25;5;07.12.2018;1899-12-30 12:05:00;30.12.1899 12:30:00;30.12.1899 00:25:00;Depart Kansas City International Airport en route the Westin Kansas City at Crown center;travel;;;domestic_travel;;208
Trump;10;5;07.12.2018;1899-12-30 12:35:00;30.12.1899 12:45:00;30.12.1899 00:10:00;Photo opportunity with award recipients and law enforcement;event;Kansas City, MO;William McGinley;photo_opportunity;;209
Trump;45;5;07.12.2018;1899-12-30 12:50:00;30.12.1899 13:35:00;30.12.1899 00:45:00;Remarks at the 2018 project safe neighborhoods national conference;event;Kansas City, MO;William McGinley;public_remarks;;210
Trump;25;5;07.12.2018;1899-12-30 13:40:00;30.12.1899 14:05:00;30.12.1899 00:25:00;Depart the Westin Kansas City Crown Center en route Kansas City international airport;travel;;;domestic_travel;;211
Trump;125;5;07.12.2018;1899-12-30 14:15:00;30.12.1899 16:20:00;30.12.1899 02:05:00;Depart Kansas City, MO en route Washington, DC;travel;;;domestic_travel;;212
Trump;10;5;07.12.2018;1899-12-30 16:30:00;30.12.1899 16:40:00;30.12.1899 00:10:00;Depart Joint Base Andrews en route the white house;travel;;;domestic_travel;;213
Trump;165;5;07.12.2018;1899-12-30 16:45:00;30.12.1899 19:30:00;30.12.1899 02:45:00;Executive time;executive_time;The White House;;executive_time;;214
Trump;90;5;07.12.2018;1899-12-30 19:30:00;30.12.1899 21:00:00;30.12.1899 01:30:00;Senior staff dinner;event;East Room;Lindsay Reynolds;senior_staff_dinner;First Lady will participate;215
Trump;180;6;10.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;216
Trump;60;6;10.12.2018;1899-12-30 11:00:00;30.12.1899 12:00:00;30.12.1899 01:00:00;Meeting with the chief of staff;meeting;Oval office;;cos_meeting;First Lady will participate;217
Trump;30;6;10.12.2018;1899-12-30 12:00:00;30.12.1899 12:30:00;30.12.1899 00:30:00;Executive time;executive_time;Oval office;;executive_time;;218
Trump;60;6;10.12.2018;1899-12-30 12:30:00;30.12.1899 13:30:00;30.12.1899 01:00:00;Lunch with the vice president;lunch;Prinvate dining room;Nick Ayers;vp_lunch;;219
Trump;15;6;10.12.2018;1899-12-30 13:30:00;30.12.1899 13:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;220
Trump;45;6;10.12.2018;1899-12-30 13:45:00;30.12.1899 14:30:00;30.12.1899 00:45:00;Policy time;meeting;Oval office;Andrew Bremberg;policy_time;;221
Trump;60;6;10.12.2018;1899-12-30 14:30:00;30.12.1899 15:30:00;30.12.1899 01:00:00;Executive time;executive_time;Oval office;;executive_time;;222
Trump;30;6;10.12.2018;1899-12-30 15:30:00;30.12.1899 16:00:00;30.12.1899 00:30:00;Meeting with legislative affairs;meeting;Oval office;Shahira Knight;leg_affairs_meeting;;223
Trump;15;6;10.12.2018;1899-12-30 16:00:00;30.12.1899 16:15:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;224
Trump;45;6;10.12.2018;1899-12-30 16:15:00;30.12.1899 17:00:00;30.12.1899 00:45:00;Pre-brief followed by media engagement;event;Oval office;Sarah Sanders;media_engagement;;225
Trump;180;6;11.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;226
Trump;30;6;11.12.2018;1899-12-30 11:00:00;30.12.1899 11:30:00;30.12.1899 00:30:00;Legislative pre-brief;meeting;Oval office;Shahira Knight;leg_pre_brief;;227
Trump;45;6;11.12.2018;1899-12-30 11:30:00;30.12.1899 12:15:00;30.12.1899 00:45:00;Meeting with the senate minority leader and the house speaker-designate;meeting;Oval office;Shahira Knight;dem_leadership_meeting;;228
Trump;15;6;11.12.2018;1899-12-30 12:15:00;30.12.1899 12:30:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;229
Trump;60;6;11.12.2018;1899-12-30 12:30:00;30.12.1899 13:30:00;30.12.1899 01:00:00;Lunch;lunch;Private dining room;;solo_lunch;;230
Trump;75;6;11.12.2018;1899-12-30 13:30:00;30.12.1899 14:45:00;30.12.1899 01:15:00;Executive time;executive_time;Oval office;;executive_time;;231
Trump;45;6;11.12.2018;1899-12-30 14:45:00;30.12.1899 15:30:00;30.12.1899 00:45:00;Photos and remarks at christmas reception;event;Diplomatic reception room/grand foyer;Lindsay Reynolds;christmas_remarks;;232
Trump;15;6;11.12.2018;1899-12-30 15:30:00;30.12.1899 15:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;233
Trump;15;6;11.12.2018;1899-12-30 15:45:00;30.12.1899 16:00:00;30.12.1899 00:15:00;Signing ceremony for H.R. 390 -Iraq and Syria genocide relief and accountability act of 2018;event;Oval office;Tim Pataki;bill_signing;;234
Trump;15;6;11.12.2018;1899-12-30 16:00:00;30.12.1899 16:15:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;235
Trump;30;6;11.12.2018;1899-12-30 16:15:00;30.12.1899 16:45:00;30.12.1899 00:30:00;Media engagement;event;Oval office;Sarah Sanders;media_engagement;;236
Trump;165;6;11.12.2018;1899-12-30 16:45:00;30.12.1899 19:30:00;30.12.1899 02:45:00;Executive time;executive_time;Oval office;;executive_time;;237
Trump;15;6;11.12.2018;1899-12-30 19:30:00;30.12.1899 19:45:00;30.12.1899 00:15:00;Remarks at staff reception;event;Grand foyer;lindsay reynolds;staff_reception_remarks;;238
Trump;240;6;12.12.2018;1899-12-30 08:00:00;30.12.1899 12:00:00;30.12.1899 04:00:00;Executive time;executive_time;Oval office;;executive_time;;239
Trump;30;6;12.12.2018;1899-12-30 12:00:00;30.12.1899 12:30:00;30.12.1899 00:30:00;meeting with the chief of staff;meeting;oval office;;cos_meeting;;240
Trump;60;6;12.12.2018;1899-12-30 12:30:00;30.12.1899 13:30:00;30.12.1899 01:00:00;lunch;lunch;private dining room;;solo_lunch;;241
Trump;30;6;12.12.2018;1899-12-30 13:30:00;30.12.1899 14:00:00;30.12.1899 00:30:00;Meeting with presidential personnel;meeting;oval office;John DeStefano;personnel_meeting;;242
Trump;30;6;12.12.2018;1899-12-30 14:00:00;30.12.1899 14:30:00;30.12.1899 00:30:00;Executive time;executive_time;oval office;;executive_time;;243
Trump;15;6;12.12.2018;1899-12-30 14:30:00;30.12.1899 14:45:00;30.12.1899 00:15:00;Signing of an executive order establishing the white house opportunity and revitalization council;event;Roosevelt room;Tim Pataki, Derek Lyons;exec_order_signing;;244
Trump;30;6;12.12.2018;1899-12-30 14:45:00;30.12.1899 15:15:00;30.12.1899 00:30:00;Executive time;executive_time;oval office;;executive_time;;245
Trump;30;6;12.12.2018;1899-12-30 15:15:00;30.12.1899 15:45:00;30.12.1899 00:30:00;Media engagement;event;Diplomatic reception room;sarah sanders;media_engagement;;246
Trump;15;6;12.12.2018;1899-12-30 15:45:00;30.12.1899 16:00:00;30.12.1899 00:15:00;Executive time;executive_time;oval office;;executive_time;;247
Trump;15;6;12.12.2018;1899-12-30 16:00:00;30.12.1899 16:15:00;30.12.1899 00:15:00;Video recording session;meeting;Oval office;Mercedes Schlapp;video_recording_session;;248
Trump;45;6;12.12.2018;1899-12-30 16:15:00;30.12.1899 17:00:00;30.12.1899 00:45:00;Executive time;executive_time;Oval office;;executive_time;;249
Trump;180;6;13.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;250
Trump;30;6;13.12.2018;1899-12-30 11:00:00;30.12.1899 11:30:00;30.12.1899 00:30:00;Media engagement;meeting;Roosevelt room;Sarah Sanders;media_engagement;;251
Trump;15;6;13.12.2018;1899-12-30 11:30:00;30.12.1899 11:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;252
Trump;45;6;13.12.2018;1899-12-30 11:45:00;30.12.1899 12:30:00;30.12.1899 00:45:00;Meeting with the secretary of state;meeting;Oval office;William McGinley;sec_state_meeting;;253
Trump;15;6;13.12.2018;1899-12-30 12:30:00;30.12.1899 12:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;254
Trump;60;6;13.12.2018;1899-12-30 12:45:00;30.12.1899 13:45:00;30.12.1899 01:00:00;Lunch;lunch;Private dining room;;solo_lunch;;255
Trump;15;6;13.12.2018;1899-12-30 13:45:00;30.12.1899 14:00:00;30.12.1899 00:15:00;Executive time;executive_time;oval office;;executive_time;;256
Trump;30;6;13.12.2018;1899-12-30 14:00:00;30.12.1899 14:30:00;30.12.1899 00:30:00;Discussion with governors-elect;meeting;Cabinet room;John DeStefano;new_gov_meeting;;257
Trump;165;6;13.12.2018;1899-12-30 14:30:00;30.12.1899 17:15:00;30.12.1899 02:45:00;Executive time;executive_time;Oval office;;executive_time;;258
Trump;15;6;13.12.2018;1899-12-30 17:15:00;30.12.1899 17:30:00;30.12.1899 00:15:00;Remarks at christmas reception;event;Grand foyer;Lindsay Reynolds;christmas_remarks;;259
Trump;180;6;13.12.2018;1899-12-30 17:30:00;30.12.1899 20:30:00;30.12.1899 03:00:00;Executive time;executive_time;Residence;;executive_time;;260
Trump;15;6;13.12.2018;1899-12-30 20:30:00;30.12.1899 20:45:00;30.12.1899 00:15:00;Remarks at christmas reception;event;Grand foyer;Lindsay Reynolds;christmas_remarks;;261
Trump;180;6;14.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;262
Trump;60;6;14.12.2018;1899-12-30 11:00:00;30.12.1899 12:00:00;30.12.1899 01:00:00;Meeting with chief of staff;meeting;Oval office;;cos_meeting;;263
Trump;30;6;14.12.2018;1899-12-30 12:00:00;30.12.1899 12:30:00;30.12.1899 00:30:00;Intelligence briefing;meeting;Oval office;Ambassador John Bolton;intel_briefing;;264
Trump;15;6;14.12.2018;1899-12-30 12:30:00;30.12.1899 12:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;265
Trump;60;6;14.12.2018;1899-12-30 12:45:00;30.12.1899 13:45:00;30.12.1899 01:00:00;Lunch;lunch;Private dining room;;solo_lunch;;266
Trump;15;6;14.12.2018;1899-12-30 13:45:00;30.12.1899 14:00:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;267
Trump;15;6;14.12.2018;1899-12-30 14:00:00;30.12.1899 14:15:00;30.12.1899 00:15:00;Medal of Honor notification phone call;event;Oval office;White House military office;phone_call;;268
Trump;30;6;14.12.2018;1899-12-30 14:15:00;30.12.1899 14:45:00;30.12.1899 00:30:00;Meeting with legislative affairs;meeting;Oval office;Shahira Knight;leg_affairs_meeting;;269
Trump;15;6;14.12.2018;1899-12-30 14:45:00;30.12.1899 15:00:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;270
Trump;30;6;14.12.2018;1899-12-30 15:00:00;30.12.1899 15:30:00;30.12.1899 00:30:00;Policy time;meeting;Oval office;Director Mick Mulvaney;policy_time;;271
Trump;15;6;14.12.2018;1899-12-30 15:30:00;30.12.1899 15:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;First Lady will attend;272
Trump;15;6;14.12.2018;1899-12-30 15:45:00;30.12.1899 16:00:00;30.12.1899 00:15:00;Policy time;meeting;Oval office;Peter Navarro;policy_time;;273
Trump;75;6;14.12.2018;1899-12-30 16:00:00;30.12.1899 17:15:00;30.12.1899 01:15:00;Executive time;executive_time;Oval office;;executive_time;First Lady will attend;274
Trump;15;6;14.12.2018;1899-12-30 17:15:00;30.12.1899 17:30:00;30.12.1899 00:15:00;Remarks at christmas reception;event;Grand foyer;Lindsay Reynolds;christmas_remarks;;275
Trump;180;7;17.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;276
Trump;30;7;17.12.2018;1899-12-30 11:00:00;30.12.1899 11:30:00;30.12.1899 00:30:00;Meeting with legislative affairs;meeting;Oval office;Shahira Knight;leg_affairs_meeting;;277
Trump;30;7;17.12.2018;1899-12-30 11:30:00;30.12.1899 12:00:00;30.12.1899 00:30:00;Executive time;executive_time;Oval office;;executive_time;;278
Trump;30;7;17.12.2018;1899-12-30 12:00:00;30.12.1899 12:30:00;30.12.1899 00:30:00;Intelligence briefing;meeting;Oval office;Ambassador John Bolton;intel_briefing;;279
Trump;60;7;17.12.2018;1899-12-30 12:30:00;30.12.1899 13:30:00;30.12.1899 01:00:00;Lunch with vice president;lunch;Private dining room;Nick Ayers;vp_lunch;;280
Trump;15;7;17.12.2018;1899-12-30 13:30:00;30.12.1899 13:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;281
Trump;30;7;17.12.2018;1899-12-30 13:45:00;30.12.1899 14:15:00;30.12.1899 00:30:00;Meeting with the secretary of the interior;meeting;Oval office;William McGinley;interior_sec_meeting;;282
Trump;45;7;17.12.2018;1899-12-30 14:15:00;30.12.1899 15:00:00;30.12.1899 00:45:00;Executive time;executive_time;Oval office;;executive_time;;283
Trump;30;7;17.12.2018;1899-12-30 15:00:00;30.12.1899 15:30:00;30.12.1899 00:30:00;Policy time;meeting;Oval Office;Christopher Liddell;policy_time;;284
Trump;15;7;17.12.2018;1899-12-30 15:30:00;30.12.1899 15:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval Office;;executive_time;;285
Trump;15;7;17.12.2018;1899-12-30 15:45:00;30.12.1899 16:00:00;30.12.1899 00:15:00;Meeting with the press secretary;meeting;Oval Office;Sarah Sanders;press_sec_meeting;;286
Trump;30;7;17.12.2018;1899-12-30 16:00:00;30.12.1899 16:30:00;30.12.1899 00:30:00;Media engagement;event;Oval Office;Sarah Sanders;media_engagement;;287
Trump;45;7;17.12.2018;1899-12-30 16:30:00;30.12.1899 17:15:00;30.12.1899 00:45:00;Executive time;executive_time;Oval Office;;executive_time;;288
Trump;15;7;17.12.2018;1899-12-30 17:15:00;30.12.1899 17:30:00;30.12.1899 00:15:00;Remarks at christmas reception;event;Grand foyer;Lindsay Reynolds;christmas_remarks;;289
Trump;180;7;17.12.2018;1899-12-30 17:30:00;30.12.1899 20:30:00;30.12.1899 03:00:00;Executive time;executive_time;Residence;;executive_time;;290
Trump;15;7;17.12.2018;1899-12-30 20:30:00;30.12.1899 20:45:00;30.12.1899 00:15:00;Remarks at staff reception;event;Grand foyer;Lindsay Reynolds;staff_reception_remarks;;291
Trump;180;7;18.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;292
Trump;60;7;18.12.2018;1899-12-30 11:00:00;30.12.1899 12:00:00;30.12.1899 01:00:00;Meeting with chief of staff;meeting;Oval office;;cos_meeting;;293
Trump;30;7;18.12.2018;1899-12-30 12:00:00;30.12.1899 12:30:00;30.12.1899 00:30:00;Policy time;meeting;Oval office;Director Mick Mulvaney;;;294
Trump;15;7;18.12.2018;1899-12-30 12:30:00;30.12.1899 12:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;295
Trump;60;7;18.12.2018;1899-12-30 12:45:00;30.12.1899 13:45:00;30.12.1899 01:00:00;Lunch;lunch;Private dining room;;solo_lunch;;296
Trump;15;7;18.12.2018;1899-12-30 13:45:00;30.12.1899 14:00:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;297
Trump;15;7;18.12.2018;1899-12-30 14:00:00;30.12.1899 14:15:00;30.12.1899 00:15:00;Pre-brief;meeting;Oval office;Andrew Bremberg, William McGinley;pre_brief;;298
Trump;30;7;18.12.2018;1899-12-30 14:15:00;30.12.1899 14:45:00;30.12.1899 00:30:00;Roundtable discussion of the federal commission on school safety report;event;Roosevelt room;Andrew Bremberg, William McGinley;roundtable_discussion;;299
Trump;30;7;18.12.2018;1899-12-30 14:45:00;30.12.1899 15:15:00;30.12.1899 00:30:00;Executive time;executive_time;Oval office;;executive_time;;300
Trump;30;7;18.12.2018;1899-12-30 15:15:00;30.12.1899 15:45:00;30.12.1899 00:30:00;Policy time;meeting;Oval office;Kellyanne Conway;policy_time;;301
Trump;45;7;18.12.2018;1899-12-30 15:45:00;30.12.1899 16:30:00;30.12.1899 00:45:00;Executive time;executive_time;Oval office;;executive_time;First Lady will attend;302
Trump;15;7;18.12.2018;1899-12-30 16:30:00;30.12.1899 16:45:00;30.12.1899 00:15:00;Photo opportunity with the secretary of the treasury;event;Oval office;William McGinley;photo_opportunity;;303
Trump;15;7;18.12.2018;1899-12-30 16:45:00;30.12.1899 17:00:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;First Lady will attend;304
Trump;180;7;19.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;305
Trump;60;7;19.12.2018;1899-12-30 11:00:00;30.12.1899 12:00:00;30.12.1899 01:00:00;Meeting with chief of staff;meeting;Oval office;;cos_meeting;;306
Trump;30;7;19.12.2018;1899-12-30 12:00:00;30.12.1899 12:30:00;30.12.1899 00:30:00;Intelligence briefing;meeting;Oval office;Ambassador John Bolton;intel_briefing;;307
Trump;60;7;19.12.2018;1899-12-30 12:30:00;30.12.1899 13:30:00;30.12.1899 01:00:00;Lunch with the secretary of state;lunch;Private dining room;William McGinley;sec_state_lunch;;308
Trump;30;7;19.12.2018;1899-12-30 13:30:00;30.12.1899 14:00:00;30.12.1899 00:30:00;Executive time;executive_time;Oval office;;executive_time;;309
Trump;30;7;19.12.2018;1899-12-30 14:00:00;30.12.1899 14:30:00;30.12.1899 00:30:00;Policy time;meeting;Oval office;Christopher Liddell;policy_time;;310
Trump;15;7;19.12.2018;1899-12-30 14:30:00;30.12.1899 14:45:00;30.12.1899 00:15:00;Executive time;executive_time;Oval office;;executive_time;;311
Trump;15;7;19.12.2018;1899-12-30 14:45:00;30.12.1899 15:00:00;30.12.1899 00:15:00;Christmas message video recording;meeting;Diplomatic reception room;Mercedes Schlapp;video_recording_session;;312
Trump;60;7;19.12.2018;1899-12-30 15:00:00;30.12.1899 16:00:00;30.12.1899 01:00:00;Executive time;executive_time;oval office;;executive_time;;313
Trump;30;7;19.12.2018;1899-12-30 16:00:00;30.12.1899 16:30:00;30.12.1899 00:30:00;Media engagement;meeting;Roosevelt room;Sarah Sanders;media_engagement;;314
Trump;45;7;19.12.2018;1899-12-30 16:30:00;30.12.1899 17:15:00;30.12.1899 00:45:00;Executive time;executive_time;Oval office;;executive_time;;315
Trump;15;7;19.12.2018;1899-12-30 17:15:00;30.12.1899 17:30:00;30.12.1899 00:15:00;Remarks at christmas reception;event;Grand foyer;Lindsay Reynolds;christmas_remarks;;316
Trump;120;7;19.12.2018;1899-12-30 17:30:00;30.12.1899 19:30:00;30.12.1899 02:00:00;Executive time;executive_time;Residence;;executive_time;;317
Trump;60;7;19.12.2018;1899-12-30 19:30:00;30.12.1899 20:30:00;30.12.1899 01:00:00;Photos at residence christmas reception;event;Diplomatic reception room;Lindsay Reynolds;photo_opportunity;;318
Trump;180;7;20.12.2018;1899-12-30 08:00:00;30.12.1899 11:00:00;30.12.1899 03:00:00;Executive time;executive_time;Oval office;;executive_time;;319
Trump;60;7;20.12.2018;1899-12-30 11:00:00;30.12.1899 12:00:00;30.12.1899 01:00:00;Meeting with chief of staff;meeting;Oval office;;cos_meeting;;320
Trump;45;7;20.12.2018;1899-12-30 12:00:00;30.12.1899 12:45:00;30.12.1899 00:45:00;Executive time;executive_time;Oval office;;executive_time;;321
Trump;60;7;20.12.2018;1899-12-30 12:45:00;30.12.1899 13:45:00;30.12.1899 01:00:00;Lunch;lunch;Private dining room;;solo_lunch;;322
Trump;45;7;20.12.2018;1899-12-30 13:45:00;30.12.1899 14:30:00;30.12.1899 00:45:00;Executive time;executive_time;Oval office;;executive_time;;323
